field_1,id_str,from_user,text,user_locat,date,lat_o,lon_o
"4845",928501009495687168.000000000000000,Merced_Calif,california tree die-off could help bring new life to rural economies https://t.co/0hj3fhlny8 #drought #forestry,"merced, california",2017-11-09,37.302163200000003,-120.482967700000003
"4846",927056457022836736.000000000000000,Merced_Calif,"federal #climatechange report links reduced soil moisture to #wildfires, #droughts https://t.co/vkunhc0xjw #drought #climate","merced, california",2017-11-05,37.302163200000003,-120.482967700000003
"4847",928383170168307712.000000000000000,WCWDwebcam,"jack rice, @cafarmbureau relates scott valley (siskiyou co) gov #cadrought exec order exempt benefited the stream w� https://t.co/bevxuwjjzp","nelson, ca",2017-11-08,39.552107700000001,-121.765531499999994
"4848",928383183002804224.000000000000000,WCWDwebcam,t o�halloran #yolocofcwcd explains gov #cadrought exec order permit 10k acre-ft #gw recharge using indirect acctg a� https://t.co/9cuh8rqmsx,"nelson, ca",2017-11-08,39.552107700000001,-121.765531499999994
"4849",928333279261949952.000000000000000,4yoinfopeeps,covert #weather manipulation continues on a huge scale!  #drought #ca #farmers https://t.co/wg0jr5ntzi via @youtube,"oakhurst, ca",2017-11-08,37.327999699999999,-119.649315400000006
"4850",927638319961444352.000000000000000,JournalOfWater,innovative #water sharing #larimercounty and #broomfield  https://t.co/8pcpsljbgq #coriver #watermarkets� https://t.co/gwkrraleuz,"ontario, ca",2017-11-06,34.063344299999997,-117.650887600000004
"4851",928451121101672448.000000000000000,vickisarris,"#stickey #monkey and #bluegrass
protect #california natives
#conservation #drought #plants
#garden #forest @cnps https://t.co/zi1qajgrfr","pebble beach, california",2017-11-09,36.572528599999998,-121.948593700000004
"4852",928518183228764160.000000000000000,BColwell_CTA,"#drought tolerant #corn was approved by @usda in 2011 &amp; commercialized in 2013 as #droughtgard.
https://t.co/ghxk4hchb9 #agtech #biotech","san diego, ca",2017-11-09,32.715738000000002,-117.161083800000000
"4853",928443471932747776.000000000000000,PWIH2O,two ways congress can create more incentives for water savings @waterdeeply https://t.co/nr2ie3adjc #drought,"san diego, ca",2017-11-09,32.715738000000002,-117.161083800000000
"4854",927941714924396544.000000000000000,SusanLealH2O,"#drought caused the loss of enough food for 81m people &amp; destroyed 2.3m sq km of forested land in the last 3 decades https://t.co/zpnnixkou3","san francisco, ca",2017-11-07,37.774929499999999,-122.419415499999999
"4855",928676788837822464.000000000000000,MarleneSinicki,"atmospheric rivers increase likelihood of #drought and flooding
https://t.co/invm93vncs #climate","san francisco, ca",2017-11-09,37.774929499999999,-122.419415499999999
"4856",927567577554939904.000000000000000,lidatohidi,invisible �#rivers� in the atmosphere can affect the weather on earth. they drop lots of rain in some places and not others #flood #drought.,"san francisco, ca",2017-11-06,37.774929499999999,-122.419415499999999
"4857",927816445404135424.000000000000000,TooWiseSound,new music from me and @1waympaige #exclusive on youtube rn #drought #legallydope https://t.co/pgleemq0cs,"san francisco, ca",2017-11-07,37.774929499999999,-122.419415499999999
"4858",927659062522720256.000000000000000,GetWaterSmart,"the more media attention given to #drought conditions, the more water savings occur: @wateronline� https://t.co/jepoffcrla","san francisco, ca",2017-11-06,37.774929499999999,-122.419415499999999
"4859",928717658958286848.000000000000000,MavensNotebook,what's inside the black box that delivers #cawater to your faucet? find out here: https://t.co/cxghircrr7 #cadrought https://t.co/fx2h8ssqe5,"santa clarita, california",2017-11-09,34.391664100000000,-118.542586000000000
"4860",928752854109773824.000000000000000,goproject,examine the effects of #drought and environmental change on small towns in america. https://t.co/el89dsolrc #socsci,sf bay area,2017-11-09,37.827178400000001,-122.291307799999998
"4861",928039367678898176.000000000000000,NativeSunGarden,https://t.co/bvfqtxwpaz check out these #drought gardens and #edible #foodforests,"vallejo, ca",2017-11-07,38.104086400000000,-122.256636700000001
"4862",928039196257804288.000000000000000,NativeSunGarden,https://t.co/s3mpb6uuo1 #landscapedesign #drought,"vallejo, ca",2017-11-07,38.104086400000000,-122.256636700000001
"4863",930956081722826752.000000000000000,arcadiapl,"let's take advantage of every single drop of rain!

#rainbarrels #drought #rainwaterharvesting https://t.co/hcwha1iycn","arcadia, california",2017-11-16,34.139729199999998,-118.035344899999998
"4864",930168157762863104.000000000000000,BradleyMeister,"#drought tolerant #landscape. just replaced my front lawn w/ a #retaining wall, cedar bark, and decorative stones.� https://t.co/migctkv6d1","auburn, california",2017-11-13,38.896565400000000,-121.076890100000000
"4865",929447893479690240.000000000000000,IRWDnews,"for gardeners in west, the word �#drought� can be a buzzkill�but a low-water #garden doesn�t have to look stark https://t.co/iil871khuy","irvine, ca",2017-11-11,33.684567299999998,-117.826504900000003
"4866",930472009015877632.000000000000000,guerinemily,"californians cut water use during #drought, but we still use more than the national average https://t.co/e24xdjjcou via @kpcc","los angeles, ca",2017-11-14,34.052234200000001,-118.243684900000005
"4867",930542009269587968.000000000000000,UrbanLALiving,why los angeles reservoirs are covered with black plastic balls #drought #science https://t.co/ekkntvu5ce https://t.co/at1zkfl2gp,"los angeles, ca",2017-11-14,34.052234200000001,-118.243684900000005
"4868",929924712515346432.000000000000000,ucanr,#drought-tolerant demonstration garden dedicated to kent brittan by @ucmastergarden yolo county   https://t.co/uehc7hicwa @woodlandnews,"oakland, ca",2017-11-13,37.804363700000003,-122.271113700000001
"4869",930601429420691456.000000000000000,PacificInstitut,"tweet text

#unchartedwaters event by @worldbankwater delves into economics of water scarcity and variability. wat� https://t.co/oeeciwjeyc","oakland, ca",2017-11-15,37.804363700000003,-122.271113700000001
"4870",928822918032719872.000000000000000,SkepticCyclist,#lanina in full swing this year. look for a very dry winter for us in socal. winter is our rainy season. #drought,"pomona, ca",2017-11-10,34.055103000000003,-117.749990900000000
"4871",930550684738469888.000000000000000,CSAC_Counties,"#californians slashed #water usage by 17% between 2010-15, but still significantly above national average. we use a� https://t.co/nb0fxsyfmq",sacramento,2017-11-14,38.581571900000000,-121.494399599999994
"4872",930476299918835712.000000000000000,CDFAnews,"the state of #groundwater recharge in the san joaquin valley https://t.co/wpqo58ecoh
#agriculture #drought",sacramento,2017-11-14,38.581571900000000,-121.494399599999994
"4873",930854370807242752.000000000000000,DougNorCal,norcal rain is tracking close to normal https://t.co/aokdtmzfru but photo shows tulare basin falling far short. 11/� https://t.co/xa5lshnesc,"sacramento, ca",2017-11-15,38.581571900000000,-121.494399599999994
"4874",930849756691144704.000000000000000,WaterEdFdn,$4 billion #california bond targets droughts and floods via @waterdeeply top story today's https://t.co/wv2thscwwp #cawater. #cadrought,"sacramento, california",2017-11-15,38.581571900000000,-121.494399599999994
"4875",930826709028429824.000000000000000,lsharif,here is another concept: water. we take advantage of having water whenever we need i?t and want i?t. #capetown� https://t.co/xeg89gar0m,san diego,2017-11-15,32.715738000000002,-117.161083800000000
"4876",929675725262770176.000000000000000,BColwell_EMGMKT,"#drought tolerant #corn was approved by @usda in 2011 &amp; commercialized in 2013 as #droughtgard.� https://t.co/noxtvoii2z","san diego, ca",2017-11-12,32.715738000000002,-117.161083800000000
"4877",931285222712152064.000000000000000,PWIH2O,"california and national drought summary for november 14, 2017 and 10 day weather outlook https://t.co/topmckp0bu #drought","san diego, ca",2017-11-16,32.715738000000002,-117.161083800000000
"4878",930108769467371520.000000000000000,PWIH2O,"federal vacancies would impede recovery from next drought, natural resources secretary says https://t.co/jrfv9vacyy via @scsentinel #drought","san diego, ca",2017-11-13,32.715738000000002,-117.161083800000000
"4879",930201250678706176.000000000000000,PWIH2O,lessons learned 25 years after landmark california water reform law @waterdeeply https://t.co/wtqhk3whr3 #drought,"san diego, ca",2017-11-13,32.715738000000002,-117.161083800000000
"4880",930560957327085568.000000000000000,PWIH2O,responsible water usage in coronado https://t.co/rv1qifbpdx via @coronadoisland #drought,"san diego, ca",2017-11-14,32.715738000000002,-117.161083800000000
"4881",931288402636316672.000000000000000,Conserve_CA,@ppicwater study finds we need to manage our water more effectively in the wake of the #drought to improve ecosyste� https://t.co/9rmkh2m88x,san francisco / los angeles,2017-11-16,34.033431499999999,-118.442734099999996
"4882",930495763674578944.000000000000000,PPICWater,"the drought in california: an interview with @ellenhanak
https://t.co/rul4pbojn1 #cadrought #cawater","san francisco & sacramento, ca",2017-11-14,38.472686699999997,-121.448943499999999
"4883",930225304353652736.000000000000000,perkinswill_SF,when [still] in drought: what we learned in the year since transforming our front lawn https://t.co/56a1yba5h3.� https://t.co/mszczzklv2,"san francisco, california",2017-11-14,37.774929499999999,-122.419415499999999
"4884",929519708662935552.000000000000000,DroughtFilm,"�increases in both temperature and #drought in the western u.s., connected to human-caused greenhouse gas emissions� https://t.co/ylhpjn377x","san marcos, ca",2017-11-12,33.143372300000003,-117.166144900000006
"4885",930656607918112768.000000000000000,DroughtFilm,"hoover dam was once the country�s largest #dam @ 726 ft tall.
#lakemead, the reservoir behind it, reached record l� https://t.co/giae8zqeyu","san marcos, ca",2017-11-15,33.143372300000003,-117.166144900000006
"4886",931306590996635648.000000000000000,annacemo,"mother nature, keep the rain coming!! cali needs it! #drought","santa barbara, ca",2017-11-16,34.420830500000001,-119.698190100000005
"4887",931254392719855616.000000000000000,MavensNotebook,what's inside the black box that delivers #cawater to your faucet? find out here: https://t.co/cxghircrr7 #cadrought https://t.co/fx2h8ssqe5,"santa clarita, california",2017-11-16,34.391664100000000,-118.542586000000000
"4888",930499621960511488.000000000000000,AnjaKolibri,"#geoengineering a risky strategy:
proposals to reduce effects of #globalwarming by imitating volcanic eruptions co� https://t.co/3dg1wegxki",sf bay area / california,2017-11-14,37.827178400000001,-122.291307799999998
"4889",929157275159166976.000000000000000,GuyMcCarthy,another of the 5 stories i did for today's @uniondemocrat newspaper: #calaverascounty contractor taking out more� https://t.co/fint6hdoq6,sonora ca,2017-11-11,37.982949599999998,-120.382172400000002
"4890",930895861416153088.000000000000000,SoCalTapWater,"#waterwisewednesday how much do you know about the california drought?
is water conservation a thing of the past?� https://t.co/tf0kcvr23n",southern california,2017-11-15,34.959208300000000,-116.419388999999995
"4891",928853004362579968.000000000000000,writersMAMA,?? this #landscape #design #sustainable #lowmaintenance #drought #tolerant ? #california #canyon� https://t.co/b5nxtrqof7,southern/central california,2017-11-10,33.870127400000001,-118.081085700000003
"4892",931280869725110272.000000000000000,CarnegieCAO,cao pub: spectroscopic monitoring of canopy water loss predicts tree mortality during #drought� https://t.co/2bddf3mkw9,"stanford, ca",2017-11-16,37.424106000000002,-122.166075599999999
"4893",931289122043396096.000000000000000,greg_asner,now possible to predict the death of trees in #drought many months ahead of time - huge implications for #forest ma� https://t.co/hznkzxxzcu,"stanford, ca",2017-11-16,37.424106000000002,-122.166075599999999
"4894",930500591347941376.000000000000000,chrfield,new paper @globalchangebio: projected increase in #drought frequency and severity in us midwest = challenge to main� https://t.co/jqsydohlre,"stanford, california",2017-11-14,37.424106000000002,-122.166075599999999
"4895",933738157731758080.000000000000000,Merced_Calif,are wet winters or #drought worse for #california fires? https://t.co/cqwkrtc5gg #cawx #wildfires #climate https://t.co/ealrlteydw,"merced, california",2017-11-23,37.302163200000003,-120.482967700000003
"4896",933388674137513984.000000000000000,NWSLosAngeles,"current reservoir conditions (as of november 21, 2017) for some of the major reservoirs in the state of california.� https://t.co/lffeeip7oz","oxnard, ca",2017-11-22,34.197504799999997,-119.177051599999999
"4897",933386099996745728.000000000000000,NWSLosAngeles,here is a november 2017 #drought update for the state of california. areas of moderate drought still linger in sout� https://t.co/h1dfwvfjmh,"oxnard, ca",2017-11-22,34.197504799999997,-119.177051599999999
"4898",933385966554714112.000000000000000,WaterEdFdn,california wants permanent crackdown on water waste via @kcraluery  top story today's https://t.co/wv2thscwwp� https://t.co/6uxlpx0kp0,"sacramento, california",2017-11-22,38.581571900000000,-121.494399599999994
"4899",933748750379515904.000000000000000,rsheak,portugal considers  #water #rationing as #drought intensifies #climate https://t.co/3htpdhpqlq,"san jose, ca",2017-11-23,37.338208199999997,-121.886328599999999
"4900",933775981009129472.000000000000000,MavensNotebook,what's inside the black box that delivers #cawater to your faucet? find out here: https://t.co/cxghircrr7 #cadrought https://t.co/fx2h8ssqe5,"santa clarita, california",2017-11-23,34.391664100000000,-118.542586000000000
"4901",933577733480878080.000000000000000,AnjaKolibri,"world food program: realities of #climate change - #drought, #floods, #extremeweather &amp; thus #crop losses - could w� https://t.co/5t0crg5zmx",sf bay area / california,2017-11-23,37.827178400000001,-122.291307799999998
"4902",936332868980051968.000000000000000,AlvarEscriva,the friant-kern canal has lost more than 50% of its capacity in some sections due to land #subsidence caused by gro� https://t.co/ziel7mlf8r,"davis, california",2017-11-30,38.544906500000003,-121.740516700000001
"4903",936306690055577600.000000000000000,MWandzell_Ag,@ca_dwr announces initial state water project allocation at ��15 percent. #water #farming #drought� https://t.co/eu1iruir88,"fresno, ca",2017-11-30,36.746842200000003,-119.772586799999999
"4904",935959755092246528.000000000000000,SeaAsmaRun,.@ucla prof macdonald sheding light on #environmentaljustice that needs to happen in south la and the san gabriel v� https://t.co/wn0kf27ptt,"los angeles, ca",2017-11-29,34.052234200000001,-118.243684900000005
"4905",934157260992995328.000000000000000,FirstBev,"california 2017: wildfires, high quality &amp; an end to drought. via @teamdb
https://t.co/n5cjwyx54o #california� https://t.co/gczzycnb7e","los angeles, ca",2017-11-24,34.052234200000001,-118.243684900000005
"4906",936358312768970752.000000000000000,mennake,engineers model the california reservoir network https://t.co/jmeuazdznj #drought #cadrought #cawater #climate #science,"los angeles, ca",2017-11-30,34.052234200000001,-118.243684900000005
"4907",936306690042892288.000000000000000,SierraAlmonds,@ca_dwr announces initial state water project allocation at ��15 percent. #water #farming #drought� https://t.co/ffql9hxv2b,"madera, ca",2017-11-30,36.961335599999998,-120.060717600000004
"4908",934183615054925824.000000000000000,BukaMoisture,12 water-wise groundcovers https://t.co/n0tl0tehd5 via @sunset #waterconservation #drought https://t.co/k1pcbyqlqu,"malibu, ca",2017-11-24,34.025921599999997,-118.779757099999998
"4909",935921645717405696.000000000000000,LaCosechaPaso,not good news. #weather #california #drought #pasorobles https://t.co/ylo7n8c8sc,"paso robles, ca",2017-11-29,35.636875900000000,-120.654502199999996
"4910",935214560151089152.000000000000000,WaterEdFdn,"the drought may be over, but california still wants residents to act like it's on forever. #cawater #drought https://t.co/idsw56gam4","sacramento, california",2017-11-27,38.581571900000000,-121.494399599999994
"4911",934353679674724352.000000000000000,BColwell_CTA,"in areas of #drought, #crop #watermanagement function of #agricultural #iot can be of great value
https://t.co/zlxrcc9nqz #agtech #agritech","san diego, ca",2017-11-25,32.715738000000002,-117.161083800000000
"4912",935280546619432960.000000000000000,PWIH2O,new california water bond measures endorsed by key policy group https://t.co/rm6or30qjg #drought,"san diego, ca",2017-11-27,32.715738000000002,-117.161083800000000
"4913",935988041981800448.000000000000000,CalTrout,"new 'craig's corner' addition to current fall '17 issue. craig ballenger, our #flyfishing ambassador, visits the� https://t.co/sd9mbhne6o",san francisco,2017-11-29,37.774929499999999,-122.419415499999999
"4914",935292694816948224.000000000000000,wxmann,"gfs is trending weaker with next weekend's storm. if true, yesterday might have been the last soaking rain we'll se� https://t.co/txe9krd3gz","san francisco bay area, ca",2017-11-27,37.827178400000001,-122.291307799999998
"4915",936056822057771008.000000000000000,bill_hutchinson,"dry spell hits #bayarea, sparking worries of a new #drought, @jennajourno reports https://t.co/ypmcfqhbxu via @sfchronicle","san francisco, ca",2017-11-30,37.774929499999999,-122.419415499999999
"4916",935635476182130688.000000000000000,ForesterNetwork,"although #drought in the us seems to be lessening in many areas, we�re still drawing heavily on groundwater for irr� https://t.co/cdzro3wdjh","santa barbara, ca",2017-11-28,34.420830500000001,-119.698190100000005
"4917",935644949986643968.000000000000000,KEYTNC3Alan,"although we're only about 2 months into the new water year/rainy season, #rain totals thus far are running well bel� https://t.co/9rrlekgmkv","santa barbara, ca",2017-11-28,34.420830500000001,-119.698190100000005
"4918",936045938858217472.000000000000000,KEYTNC3Alan,"november will end dry, and december will start out dry as well. even beyond the next 7 days, #rain seems unlikely,� https://t.co/2v3vip7sia","santa barbara, ca",2017-11-30,34.420830500000001,-119.698190100000005
"4919",936329034983772160.000000000000000,MavensNotebook,what's inside the black box that delivers #cawater to your faucet? find out here: https://t.co/cxghircrr7 #cadrought https://t.co/fx2h8ssqe5,"santa clarita, california",2017-11-30,34.391664100000000,-118.542586000000000
"4920",934877601734131712.000000000000000,pauljimerson,"""double the number of scorching hot days and whipsaw bouts of overwhelming rain and debilitating #drought could mar� https://t.co/pqct6kwedj","santa cruz, california",2017-11-26,36.974117100000001,-122.030796300000006
"4921",936311878417920000.000000000000000,BrettWilkison,the outlook for drought-battered forests in northern and central california is poor as sudden oak death spreads at� https://t.co/dceikysd39,"santa rosa, ca",2017-11-30,38.440429000000002,-122.714054800000000
"4922",938301077040128000.000000000000000,bagelbeggs,tbh this is bullshit. where the pow days at? #trumpruinedwinter #thanksdonaldtrump #globalwarming #drought https://t.co/6ctwy3grss,"carnelian bay, ca",2017-12-06,39.226851199999999,-120.081858699999998
"4923",938040149249728512.000000000000000,agleader,#arctic sea ice melt to exacerbate california droughts: study | science news https://t.co/worsespete #cawater #drought,central california,2017-12-05,36.991539799999998,-119.788924800000004
"4924",936737554711416832.000000000000000,FoodBeerScience,"as of last year, only 9 papers on drought tolerance looked at the xylem. what?!?!?! (sean gleason, usda-ars)� https://t.co/xtkxd7bp5i","davis, ca",2017-12-01,38.544906500000003,-121.740516700000001
"4925",938838172301234176.000000000000000,TheLogNewspaper,"#california coastal commission plans to discuss #desalination at its #december meetings, ahead of potential vote on� https://t.co/vaeabbozk7","fountain valley, ca",2017-12-07,33.709021200000002,-117.954406899999995
"4926",938785699720937472.000000000000000,markgrossi,"�i still have a drought hangover so i wake up worried about #drought"" https://t.co/7ualr3n7vw #climate","fresno, calif.",2017-12-07,36.746842200000003,-119.772586799999999
"4927",938519110190735360.000000000000000,markgrossi,@sdselkie #climate and #drought and #california,"fresno, calif.",2017-12-06,36.746842200000003,-119.772586799999999
"4928",938064672917352448.000000000000000,RainbowDragonP,@ericgarcetti who says the #drought is over in southern california?,"los angeles, ca",2017-12-05,34.052234200000001,-118.243684900000005
"4929",938878556624637952.000000000000000,vinomatica,#climatechange: the death of #terroir? #climatedebate #wineindustry #mitigation #globalcarbonproject� https://t.co/bg0ibvvx45,"los angeles, ca",2017-12-07,34.052234200000001,-118.243684900000005
"4930",937553874436501504.000000000000000,jnkn_mvmt,#jnknmvmt #environmentallove #delagente #tranquilo #somosingobernables #losangeles #california #lovelife #westcoast� https://t.co/avaw2jtgzc,"los angeles, ca",2017-12-04,34.052234200000001,-118.243684900000005
"4931",937553505077694464.000000000000000,jnkn_mvmt,#jnknmvmt #environmentallove #delagente #tranquilo #somosingobernables #losangeles #california #lovelife #westcoast� https://t.co/hfsunvor3c,"los angeles, ca",2017-12-04,34.052234200000001,-118.243684900000005
"4932",938590878939078656.000000000000000,intlibecosoc,dramatic photos show devastation from wildfires in #southerncalifornia https://t.co/mjrv8ufaw1 #globalwarming� https://t.co/nw8wpkgd1e,"los angeles, ca",2017-12-07,34.052234200000001,-118.243684900000005
"4933",938152576201248768.000000000000000,UrbanLALiving,worried about our water? #losangeles #drought #ration https://t.co/g9gegc7rnn,"los angeles, ca",2017-12-05,34.052234200000001,-118.243684900000005
"4934",936664067258818560.000000000000000,PacCouncil,".@ceresnews @kirstenjames_ca: now that the #drought is over, how can we make #water conservation a way of life? #waterconference","los angeles, california",2017-12-01,34.052234200000001,-118.243684900000005
"4935",936701642803572736.000000000000000,PacCouncil,.@taralohan @waterdeeply: the silver lining of the #drought was that it brought all these important conversations a� https://t.co/cbcdbnholi,"los angeles, california",2017-12-01,34.052234200000001,-118.243684900000005
"4936",938085932296650752.000000000000000,jparfrey,important new study. @latimes @evanhalper on @livermore_lab #drought research -- as arctic ice melts (due to� https://t.co/o6z43r283z,"los angeles, california",2017-12-05,34.052234200000001,-118.243684900000005
"4937",938854969935048704.000000000000000,BukaMoisture,12 water-wise groundcovers https://t.co/pkqwdkueyl via @sunset @writeon_kim #waterconservation #drought #socal� https://t.co/wnonuidkjr,"malibu, ca",2017-12-07,34.025921599999997,-118.779757099999998
"4938",938767813082271744.000000000000000,CONVEYwithIta,12 water-wise groundcovers https://t.co/miip6iinl0 via @sunset #waterconservation #drought https://t.co/owk5ycb0wh,"malibu, ca & skype!",2017-12-07,37.407773900000002,-122.148297299999996
"4939",936811714703585280.000000000000000,Merced_Calif,1.7 million granted to @ucdavis researchers to identify genes responsible for #drought tolerance in rice and test a� https://t.co/0en5dsuwgp,"merced, california",2017-12-02,37.302163200000003,-120.482967700000003
"4940",938480330687827968.000000000000000,verushka_blue,arctic sea ice melt to exacerbate california droughts: study. #sorrycalifornia #drought #hopeitsnottrue https://t.co/uhrazfwbj7,"miami, detroit, san francisco",2017-12-06,37.731150200000002,-122.444323999999995
"4941",938088649928740864.000000000000000,GardensHolistic,@cbsnews you call it ??#wildfire and you never mention #climatechange. but you should call it 'man-made fire' 99% ch� https://t.co/xz3u3hc18u,"newport beach, ca",2017-12-05,33.618882900000003,-117.929849300000001
"4942",938226145626955776.000000000000000,GardensHolistic,@kamalaharris i think calling them #wildfires is misleading... i call them #manmadefires because maybe 99% are star� https://t.co/6zw4hbwcui,"newport beach, ca",2017-12-06,33.618882900000003,-117.929849300000001
"4943",938134815068639232.000000000000000,GardensHolistic,@lawrence #manmadefire #climatechange #drought,"newport beach, ca",2017-12-05,33.618882900000003,-117.929849300000001
"4944",936633670043086848.000000000000000,PacificInstitut,could a la ni�a drought be predicted years in advance? new research from @utaustin significantly improves scientist� https://t.co/mg23xmvphd,"oakland, ca",2017-12-01,37.804363700000003,-122.271113700000001
"4945",936997170384920576.000000000000000,PacificInstitut,"media coverage on california drought spurred action in water conservation according to new #waterinthewest study, w� https://t.co/s9d9v1xkji","oakland, ca",2017-12-02,37.804363700000003,-122.271113700000001
"4946",938543245612670976.000000000000000,calvinluttrell,remember when we had a real president? made this video 3 years ago about drought and wild fires in ca.� https://t.co/r8omnadqeu,"palm desert, ca",2017-12-06,33.722244500000002,-116.374455600000005
"4947",937773940474200064.000000000000000,RivCoDA,"marcos aispuro of homeland was sentenced today to the maximum of 80 years, 4 months for setting a string of #arson� https://t.co/ciguzgv5qf","riverside county, ca",2017-12-04,33.953296600000002,-117.396119200000001
"4948",938476709447327744.000000000000000,CSAC_Counties,is #california in store for more dangerous and frequent #droughts? one study thinks so. https://t.co/16za86lm7g� https://t.co/t3hxmoqbac,sacramento,2017-12-06,38.581571900000000,-121.494399599999994
"4949",938248819950497792.000000000000000,ecosacramento,california climate study shows worsening drought - scientists have found that rapidly melting arctic sea ice now th� https://t.co/j4fgiqra5y,"sacramento, ca",2017-12-06,38.581571900000000,-121.494399599999994
"4950",936713020197167104.000000000000000,USFWSPacSWest,????#drought-resistant plant genes could accelerate evolution of water-use efficient crops? https://t.co/upkuycq2ei https://t.co/jpi4ypcex0,"sacramento, california",2017-12-01,38.581571900000000,-121.494399599999994
"4951",938182214151557120.000000000000000,CaEEI,a new report says �vanishing arctic ice could drive future california droughts� https://t.co/pxelhidpyh� https://t.co/j3c3ksktbb,"sacramento, california",2017-12-05,38.581571900000000,-121.494399599999994
"4952",938121301293707264.000000000000000,WaterEdFdn,major new study on #climatechange suggests #arctic ice loss could spell more #drought for california. for good back� https://t.co/o41ybpxgbw,"sacramento, california",2017-12-05,38.581571900000000,-121.494399599999994
"4953",937267763994939392.000000000000000,BColwell_CTA,"#drought tolerant #corn was approved by @usda in 2011 &amp; commercialized in 2013 as #droughtgard.
https://t.co/ghxk4hchb9 #agtech #biotech","san diego, ca",2017-12-03,32.715738000000002,-117.161083800000000
"4954",938892963224023040.000000000000000,PWIH2O,"california and national drought summary for december 5, 2017 and 10 day weather outlook https://t.co/xfmlt0eb7v #drought #waterconservation","san diego, ca",2017-12-07,32.715738000000002,-117.161083800000000
"4955",936494115650449408.000000000000000,10NewsCampos,we are starting off with a rain deficit. driest november in 17 years. we haven't had any significant rain since may� https://t.co/kcqnxjv0jr,"san diego, ca",2017-12-01,32.715738000000002,-117.161083800000000
"4956",938153254990487552.000000000000000,sal_doc,�we cannot use the past to predict future water supply� we must prepare for another mega-drought. -richard nagel @ch2m #drought #water,san francisco,2017-12-05,37.774929499999999,-122.419415499999999
"4957",938103727885398016.000000000000000,TheRealJuanita,climate scientists see alarming new threat to california https://t.co/9lbgkixdvy #ca #drought #climatechange,san francisco,2017-12-05,37.774929499999999,-122.419415499999999
"4958",937816539876638720.000000000000000,PPICWater,"indoor water conservation affects wastewater quality &amp; recycled water quantity. expert interview:� https://t.co/wnduxnfwip","san francisco & sacramento, ca",2017-12-04,38.125708299999999,-122.266672499999999
"4959",937429876436373504.000000000000000,SusanLealH2O,"#ranchers are affected by #drought &amp; are working to #conserve #water. these ranchers? they are switching #cows https://t.co/o6oemi32fh","san francisco, ca",2017-12-03,37.774929499999999,-122.419415499999999
"4960",938689261515169792.000000000000000,NewshaAjami,be sure to check out our posters and invited talks and panels at #agu17! topic ranges from social memory of the� https://t.co/f7gxvqqnei,"san francisco, ca",2017-12-07,37.774929499999999,-122.419415499999999
"4961",936660454340022272.000000000000000,rsheak,cash is best when tackling hunger caused by drought - study #agrarian  #drought #theorca https://t.co/aogpwcrdwg,"san jose, ca",2017-12-01,37.338208199999997,-121.886328599999999
"4962",938185073743953920.000000000000000,DroughtFilm,"did you know #ventura county is still experiencing #drought?
fueled by #santaana winds, massive 45k acre� https://t.co/tafnlrti46","san marcos, ca",2017-12-05,33.143372300000003,-117.166144900000006
"4963",937050970344669184.000000000000000,DroughtFilm,"it might look like an ordinary empty pool on the surface, but through the camera lens, it's yet another hallmark im� https://t.co/7fgnvaz5ri","san marcos, ca",2017-12-02,33.143372300000003,-117.166144900000006
"4964",938852294518456320.000000000000000,DroughtFilm,new piece by @verge on how dry conditions that mimic our past severe #cadrought have fueled these #fires.� https://t.co/w69tyuna8n,"san marcos, ca",2017-12-07,33.143372300000003,-117.166144900000006
"4965",937961043766140928.000000000000000,DroughtFilm,"the consequences of the ongoing 6 year drought in ventura.
intense 10k acre fire has only just begun.
????????� https://t.co/mtfiofi58d","san marcos, ca",2017-12-05,33.143372300000003,-117.166144900000006
"4966",936752493182234624.000000000000000,KEYTNC3Alan,"the #cachumalake reservoir is now under 40% of the lake's max storage capacity. at one point back in may of 2017, w� https://t.co/o3otwafabx","santa barbara, ca",2017-12-02,34.420830500000001,-119.698190100000005
"4967",936721805536120832.000000000000000,KEYTNC3Alan,"the latest #drought monitor was released yesterday, with moderate drought conditions across #santabarbara &amp;� https://t.co/3d1extozh1","santa barbara, ca",2017-12-01,34.420830500000001,-119.698190100000005
"4968",937107830099898368.000000000000000,MavensNotebook,what's inside the black box that delivers #cawater to your faucet? find out here: https://t.co/cxghircrr7 #cadrought https://t.co/fx2h8ssqe5,"santa clarita, california",2017-12-02,34.391664100000000,-118.542586000000000
"4969",938482427999092736.000000000000000,pauljimerson,"""the model the scientists used homed in on the link between the disappearance of sea ice in the #arctic and the bui� https://t.co/pojhg0mlu1","santa cruz, california",2017-12-06,36.974117100000001,-122.030796300000006
"4970",937747537242533888.000000000000000,AnjaKolibri,"#soil #salinization by #drought: why central #california - that produces nearly half of the #fruit, #nuts &amp;� https://t.co/xz8ws5u6a6",sf bay area / california,2017-12-04,37.827178400000001,-122.291307799999998
"4971",936667530445418496.000000000000000,SoCalTapWater,"there may be rain in the forecast, but is the california drought really over? you might be surprised by what you re� https://t.co/eudwf1dn6m",southern california,2017-12-01,34.959208300000000,-116.419388999999995
"4972",938138876207448064.000000000000000,WaterintheWest,are you wondering if media coverage of the #drought is related to #water savings? or what is going on the implement� https://t.co/ruepaacfku,stanford university,2017-12-05,37.427474500000002,-122.169719000000001
